sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VP06-LA-L,Venia Catalog/Bottoms/Pants & Shorts,Calista Linen Pants,Calista-Linen-Pants,"<p>The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting. </p><p>Features:</p><ul><li>Cotton waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Latte,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Linen,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/V/P/VP06-LA_main.jpg,Main,/V/P/VP06-LA_main.jpg,Main,/V/P/VP06-LA_main.jpg,Main,,,,,Block after Info Column
VP06-KH-XS,Venia Catalog/Bottoms/Pants & Shorts,Calista Linen Pants,Calista-Linen-Pants,"<p>The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting. </p><p>Features:</p><ul><li>Cotton waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Linen,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,,,,,Block after Info Column
VP06-KH-S,Venia Catalog/Bottoms/Pants & Shorts,Calista Linen Pants,Calista-Linen-Pants,"<p>The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting. </p><p>Features:</p><ul><li>Cotton waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Linen,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,,,,,Block after Info Column
VP06-KH-M,Venia Catalog/Bottoms/Pants & Shorts,Calista Linen Pants,Calista-Linen-Pants,"<p>The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting. </p><p>Features:</p><ul><li>Cotton waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Linen,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,,,,,Block after Info Column
VP06-KH-L,Venia Catalog/Bottoms/Pants & Shorts,Calista Linen Pants,Calista-Linen-Pants,"<p>The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting. </p><p>Features:</p><ul><li>Cotton waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Linen,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,/V/P/VP06-KH_main.jpg,Main,,,,,Block after Info Column
VP05-RN-XS,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,,,,,Block after Info Column
VP05-RN-S,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,,,,,Block after Info Column
VP05-RN-M,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,,,,,Block after Info Column
VP05-RN-L,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,/V/P/VP05-RN_main.jpg,Main,,,,,Block after Info Column
VP05-MT-XS,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Mint,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,,,,,Block after Info Column
VP05-MT-S,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Mint,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,,,,,Block after Info Column
VP05-MT-M,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Mint,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,,,,,Block after Info Column
VP05-MT-L,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Mint,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,/V/P/VP05-MT_main.jpg,Main,,,,,Block after Info Column
VP05-LY-XS,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lily,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,,,,,Block after Info Column
VP05-LY-S,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lily,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,,,,,Block after Info Column
VP05-LY-M,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lily,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,,,,,Block after Info Column
VP05-LY-L,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lily,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,/V/P/VP05-LY_main.jpg,Main,,,,,Block after Info Column
VP05-LA-XS,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Latte,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,,,,,Block after Info Column
VP05-LA-S,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Latte,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,,,,,Block after Info Column
VP05-LA-M,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Latte,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,,,,,Block after Info Column
VP05-LA-L,Venia Catalog/Bottoms/Pants & Shorts,Honora Wide Leg Pants,Honora-Wide-Leg-Pants,"<p>The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap.</p><p>Features:</p><ul><li>Elastic waistband</li><li>Drawstring waist</li><li>Sits just below the waist</li><li>31"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Latte,fashion_style=Wide Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,78,,,,Taxable Goods,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,/V/P/VP05-LA_main.jpg,Main,,,,,Block after Info Column
